463,0.005873,1
464,0.007107,3
465,0.006876,2
466,0.006992,2
467,0.007871,4
468,0.006866,1
469,0.006514,1
470,0.007714,1
471,0.006002,1
472,0.006538,1
473,0.006667,1
474,0.006638,1
475,0.006959,1
476,0.007984,3
477,0.008974,5
478,0.007099,1
479,0.007258,2
480,0.008877,4
481,0.008639,2
482,0.011319,8
483,0.007525,2
484,0.006686,1
485,0.009514,6
486,0.006619,1
487,0.007391,2
488,0.009886,6
489,0.007743,1
490,0.008074,1
491,0.008552,1
492,0.021185,1
493,0.021909,1
494,0.021753,1
495,0.022562,1
496,0.009134,1
497,0.010362,2
498,0.007067,1
499,0.009428,4
500,0.007983,1
501,0.008019,2
502,0.007772,2
503,0.010522,6
504,0.006696,1
505,0.007413,1
506,0.013661,12
507,0.007994,2
508,0.007053,1
509,0.007588,2
510,0.008862,4
511,0.007542,2
512,0.009493,3
513,0.009724,2
514,0.009355,1
515,0.00819,1
516,0.009151,3
517,0.009097,4
518,0.007809,1
519,0.009249,3
520,0.008861,3
521,0.00768,1
522,0.011561,2
523,0.009082,4
524,0.007636,1
525,0.007417,1
526,0.007936,1
527,0.008386,2
528,0.007395,1
529,0.009519,3
530,0.007956,1
531,0.007905,2
532,0.008535,3
533,0.008514,3
534,0.007859,1
535,0.010892,6
536,0.007833,1
537,0.008517,2
538,0.008859,2
539,0.007689,1
540,0.008616,2
541,0.008471,1
542,0.007679,1
543,0.008008,1
544,0.00766,1
545,0.009193,2
546,0.007712,1
547,0.008235,1
548,0.008173,2
549,0.00786,1
550,0.00926,2
551,0.009185,1
552,0.010047,2
553,0.011444,2
554,0.00971,2
555,0.011003,6
556,0.008905,2
557,0.008723,2
558,0.007516,1
559,0.008675,2
560,0.007346,2
561,0.008478,1
562,0.006519,1
563,0.007481,1
564,0.007227,2
565,0.008639,1
566,0.009565,2
567,0.009647,1
568,0.012115,4
569,0.00707,1
570,0.006962,1
571,0.00792,2
572,0.007378,2
573,0.007119,1
574,0.006658,1
575,0.00778,2
576,0.006506,1
577,0.00673,1
578,0.008191,4
579,0.008514,3
580,0.010476,7
581,0.008221,3
582,0.007242,2
583,0.00777,3
584,0.010405,5
585,0.010452,6
586,0.010144,6
587,0.006616,1
588,0.007354,1
589,0.008917,1
590,0.007157,1
591,0.008217,3
592,0.0105,7
593,0.009217,5
594,0.007432,2
595,0.008973,4
596,0.012379,9
597,0.008386,3
598,0.012959,9
599,0.008242,1
600,0.007873,2
601,0.007534,1
602,0.00875,2
603,0.008998,1
604,0.0133,9
605,0.010064,3
606,0.010434,4
607,0.008874,2
608,0.008391,1
609,0.008377,1
610,0.007135,1
611,0.01041,3
612,0.010737,3
613,0.010377,2
614,0.011869,5
615,0.011667,4
616,0.008002,1
617,0.011774,4
618,0.009223,1
619,0.012322,5
620,0.009025,1
621,0.010963,2
622,0.010294,1
623,0.012326,4
624,0.016002,10
625,0.00974,1
626,0.011127,3
627,0.011602,3
628,0.010501,6
629,0.007278,1
630,0.007197,1
631,0.020597,9
632,0.018615,7
633,0.026066,1
634,0.025995,1
635,0.015493,2
636,0.014188,1
637,0.015653,3
638,0.026433,1
639,0.015622,2
640,0.019005,7
641,0.016151,3
642,0.023831,13
643,0.014689,1
644,0.015154,2
645,0.015795,1
646,0.020094,8
647,0.014597,1
648,0.01502,1
649,0.014822,1
650,0.015048,1
651,0.015518,1
652,0.016326,2
653,0.015326,1
654,0.016885,2
655,0.015231,1
656,0.015971,2
657,0.015353,1
658,0.014914,1
659,0.015398,1
660,0.016048,2
661,0.016967,3
662,0.017282,4
663,0.017202,3
664,0.017272,2
665,0.017782,2
666,0.023771,8
667,0.018047,2
668,0.018041,2
669,0.016968,1
670,0.016639,1
671,0.020271,4
672,0.016945,1
673,0.016393,1
674,0.015544,1
675,0.015961,1
676,0.017798,5
677,0.014658,1
678,0.017101,4
679,0.017242,4
680,0.014719,1
681,0.015429,2
682,0.007541,1
683,0.010207,4
684,0.011511,6
685,0.008523,2
686,0.011054,3
687,0.009217,2
688,0.012363,6
689,0.011023,4
690,0.012821,7
691,0.008262,2
692,0.007739,1
693,0.009383,3
694,0.008226,1
695,0.014425,9
696,0.009021,2
697,0.014062,8
698,0.008931,2
699,0.008841,2
700,0.007956,1
701,0.009214,2
702,0.02881,1
703,0.008111,1
704,0.008044,1
705,0.007943,1
706,0.007818,1
707,0.007903,1
708,0.008823,1
709,0.008399,1
710,0.009895,2
711,0.008083,1
712,0.007675,1
713,0.007835,1
714,0.008807,2
715,0.013117,7
716,0.007992,1
717,0.009471,3
718,0.009077,1
719,0.00825,1
720,0.011586,6
721,0.008487,1
722,0.010818,4
723,0.009734,2
724,0.008671,1
725,0.008834,1
726,0.009133,1
727,0.010686,3
728,0.009365,1
729,0.011825,5
730,0.011236,4
731,0.009235,1
732,0.008765,1
733,0.009067,1
734,0.010712,3
735,0.009413,2
736,0.009725,2
737,0.008519,1
738,0.008631,1
739,0.009353,2
740,0.009732,1
741,0.010259,2
742,0.010305,2
743,0.011645,4
744,0.008377,1
745,0.009114,2
746,0.010945,4
747,0.009843,3
748,0.01151,5
749,0.012724,6
750,0.012029,5
751,0.008576,1
752,0.008836,1
753,0.008442,1
754,0.01225,5
755,0.009301,2
756,0.009771,1
757,0.0087,1
758,0.010407,2
759,0.010088,2
760,0.009236,1
761,0.00941,2
762,0.008584,1
763,0.008539,1
764,0.011018,2
765,0.008895,1
766,0.008913,1
767,0.009827,2
768,0.013551,7
769,0.01116,3
770,0.008676,1
771,0.009149,1
772,0.008784,1
773,0.009562,1
774,0.008854,1
775,0.00932,1
776,0.011697,3
777,0.008707,1
778,0.011245,4
779,0.010654,3
780,0.009571,2
781,0.008924,1
782,0.010261,3
783,0.009362,2
784,0.012454,4
785,0.009909,2
786,0.009875,1
787,0.012586,4
788,0.012331,3
789,0.011635,4
790,0.011323,3
791,0.01001,1
792,0.012079,2
793,0.011681,1
794,0.010685,1
795,0.011253,1
796,0.015427,5
797,0.013314,3
798,0.017194,8
799,0.012003,2
800,0.011217,1
801,0.00977,1
802,0.012817,2
803,0.011646,1
804,0.011871,1
805,0.011139,1
806,0.012197,1
807,0.013525,3
808,0.015375,5
809,0.012908,2
810,0.013157,3
811,0.013428,3
812,0.01472,4
813,0.011686,1
814,0.012869,2
815,0.013736,3
816,0.015208,5
817,0.012221,1
818,0.011604,1
819,0.014946,4
820,0.013485,3
821,0.01172,1
822,0.012601,2
823,0.013459,2
824,0.012794,2
825,0.014337,3
826,0.015461,3
827,0.014671,2
828,0.013497,1
829,0.014398,1
830,0.014415,1
831,0.017448,4
832,0.015892,8
833,0.010194,2
834,0.010934,2
835,0.019825,6
836,0.010617,2
837,0.009689,1
838,0.0103,2
839,0.013626,5
840,0.010133,1
841,0.009025,1
842,0.009171,1
843,0.010164,2
844,0.010283,2
845,0.010537,2
846,0.01052,2
847,0.01024,2
848,0.009007,1
849,0.010508,2
850,0.011395,3
851,0.013217,6
852,0.010171,2
853,0.012144,4
854,0.014751,7
855,0.009188,1
856,0.010267,2
857,0.009012,1
858,0.009137,1
859,0.008894,1
860,0.009237,1
861,0.010073,2
862,0.009366,1
863,0.010353,2
864,0.010908,2
865,0.015083,7
866,0.010311,2
867,0.010011,1
868,0.014176,3
869,0.013062,1
870,0.016218,4
871,0.012558,2
872,0.011958,1
873,0.012561,2
874,0.016517,7
875,0.011415,2
876,0.010699,1
877,0.010774,2
878,0.010369,1
879,0.010042,2
880,0.012135,4
881,0.024463,3
882,0.022996,1
883,0.022891,1
884,0.023584,1
885,0.025525,3
886,0.024393,2
887,0.025473,2
888,0.035539,1
889,0.035634,1
890,0.036103,1
891,0.025894,2
892,0.036236,1
893,0.036696,1
894,0.026435,3
895,0.026087,2
896,0.027131,3
897,0.027277,3
898,0.024672,1
899,0.028493,5
900,0.027509,5
901,0.026964,3
902,0.02421,1
903,0.025081,1
904,0.025149,2
905,0.030918,6
906,0.03234,7
907,0.031951,6
908,0.027135,2
909,0.028042,2
910,0.02604,1
911,0.027151,2
912,0.027501,2
913,0.032303,5
914,0.02828,2
915,0.029811,4
916,0.028983,4
917,0.028516,2
918,0.010601,1
919,0.010024,1
920,0.010828,2
921,0.011234,3
922,0.010273,1
923,0.011009,1
924,0.040245,1
925,0.040296,1
926,0.012943,3
927,0.011505,1
928,0.017274,7
929,0.011434,1
930,0.011108,1
931,0.039092,1
932,0.013691,3
933,0.013506,4
934,0.012177,2
935,0.01245,2
936,0.012502,2
937,0.013002,3
938,0.010867,1
939,0.01049,1
940,0.00988,1
941,0.010262,1
942,0.010133,1
943,0.011506,2
944,0.014812,5
945,0.010984,1
946,0.010735,2
947,0.010732,1
948,0.01055,1
949,0.00945,1
950,0.009756,1
951,0.009887,1
952,0.013317,4
953,0.010701,2
954,0.012738,4
955,0.009902,1
956,0.011203,2
957,0.012708,3
958,0.010862,1
959,0.012038,1
960,0.015084,4
961,0.013816,3
962,0.012579,1
963,0.014994,2
964,0.012872,1
965,0.018006,8
966,0.012349,2
967,0.011747,2
968,0.011141,1
969,0.01141,1
970,0.012546,1
971,0.013965,2
972,0.014863,4
973,0.015405,5
974,0.015209,5
975,0.013584,3
976,0.011816,1
977,0.01483,4
978,0.011934,1
979,0.011327,1
980,0.013993,4
981,0.010344,1
982,0.012662,3
983,0.010824,1
984,0.01163,2
985,0.015051,5
986,0.010238,1
987,0.017254,7
988,0.013075,2
989,0.011889,1
990,0.013565,2
991,0.01222,1
992,0.011721,1
993,0.014619,5
994,0.011443,2
995,0.012186,2
996,0.014635,4
997,0.018359,7
998,0.012913,3
999,0.013507,4
1000,0.011546,2
1001,0.011192,1
1002,0.015322,5
1003,0.012768,3
1004,0.012816,1
1005,0.014513,1
1006,0.010377,1
1007,0.011306,1
1008,0.013238,3
1009,0.011671,1
1010,0.010997,1
1011,0.010497,1
1012,0.01049,1
1013,0.017185,6
1014,0.015379,4
1015,0.041367,1
1016,0.011465,1
1017,0.010828,1
1018,0.010891,1
1019,0.013907,2
1020,0.01306,1
1021,0.012399,1
1022,0.012707,1
1023,0.01188,2
1024,0.010516,1
1025,0.010889,1
1026,0.012188,2
1027,0.01238,2
1028,0.012524,1
1029,0.013702,1
1030,0.013768,1
1031,0.014371,2
1032,0.014911,2
1033,0.01387,1
1034,0.016994,4
1035,0.019216,6
1036,0.016951,3
1037,0.01392,1
1038,0.013807,1
1039,0.012304,1
1040,0.01267,1
1041,0.012547,1
1042,0.011554,1
1043,0.011862,1
1044,0.011531,1
1045,0.013947,3
1046,0.012607,2
1047,0.011603,1
1048,0.011974,1
1049,0.013007,2
1050,0.010597,1
1051,0.012667,2
1052,0.013554,2
1053,0.01285,2
1054,0.013081,1
1055,0.014429,2
1056,0.01481,4
1057,0.013351,1
1058,0.011728,1
1059,0.016773,5
1060,0.012459,1
1061,0.011667,1
1062,0.012131,1
1063,0.01239,1
1064,0.012614,1
1065,0.013472,1
1066,0.013994,2
1067,0.012578,1
1068,0.017357,4
1069,0.012834,1
1070,0.015375,2
1071,0.015707,1
1072,0.014305,3
1073,0.016716,2
1074,0.012089,1
1075,0.014034,2
1076,0.022918,10
1077,0.012162,1
1078,0.012899,1
1079,0.011793,1
1080,0.011935,1
1081,0.015186,4
1082,0.011534,1
1083,0.012118,1
1084,0.011978,1
1085,0.014678,2
1086,0.014088,1
1087,0.013164,2
1088,0.013624,1
1089,0.01231,1
1090,0.012719,1
1091,0.012827,1
1092,0.013855,2
1093,0.012993,1
1094,0.011257,1
1095,0.011471,1
1096,0.011707,1
1097,0.011436,1
1098,0.011135,1
1099,0.012709,2
1100,0.013373,2
1101,0.015497,3
1102,0.015668,4
1103,0.012135,2
1104,0.015922,4
1105,0.013352,2
1106,0.017214,4
1107,0.015547,2
1108,0.017527,3
1109,0.018162,4
1110,0.019893,5
1111,0.015079,1
1112,0.015788,2
1113,0.016218,2
1114,0.014616,1
1115,0.026226,10
1116,0.024917,10
1117,0.016013,2
1118,0.016102,2
1119,0.014721,1
1120,0.01546,2
1121,0.017162,3
1122,0.015203,1
1123,0.015278,1
1124,0.014945,1
1125,0.018013,3
1126,0.018852,4
1127,0.02413,8
1128,0.020396,5
1129,0.014391,1
1130,0.014622,1
1131,0.014407,1
1132,0.014358,1
1133,0.046179,10
1134,0.03583,1
1135,0.03245,1
1136,0.031979,1
1137,0.033735,2
1138,0.035353,2
1139,0.034094,2
1140,0.032176,1
1141,0.033482,1
1142,0.033581,1
1143,0.01303,3
1144,0.010372,1
1145,0.010035,1
1146,0.01372,3
1147,0.012269,2
1148,0.034694,3
1149,0.036274,4
1150,0.036025,4
1151,0.035383,3
1152,0.041291,7
1153,0.034743,3
1154,0.036927,4
1155,0.038913,5
1156,0.04428,9
1157,0.012602,1
1158,0.01333,2
1159,0.014132,2
1160,0.014299,2
1161,0.015072,2
1162,0.012773,1
1163,0.01659,4
1164,0.022894,9
1165,0.013357,1
1166,0.012797,1
1167,0.016151,4
1168,0.015787,3
1169,0.012554,1
1170,0.012436,1
1171,0.012748,1
1172,0.012559,1
1173,0.014133,2
1174,0.013672,1
1175,0.012633,1
1176,0.012839,1
1177,0.014163,2
1178,0.012532,1
1179,0.013753,2
1180,0.015677,3
1181,0.015153,2
1182,0.011521,1
1183,0.013618,2
1184,0.016263,2
1185,0.016412,4
1186,0.015911,4
1187,0.016985,5
1188,0.012127,1
1189,0.012306,1
1190,0.018357,6
1191,0.017492,3
1192,0.014701,1
1193,0.012205,1
1194,0.014452,2
1195,0.012922,1
1196,0.014292,2
1197,0.01591,3
1198,0.012847,1
1199,0.012202,1
1200,0.014589,3
1201,0.015617,4
1202,0.019371,5
1203,0.018168,6
1204,0.015199,3
1205,0.012747,1
1206,0.017189,4
1207,0.012483,1
1208,0.025272,11
1209,0.012939,1
1210,0.015578,3
1211,0.015225,3
1212,0.012576,1
1213,0.013381,2
1214,0.017479,5
1215,0.013002,1
1216,0.013268,1
1217,0.012753,1
1218,0.013421,1
1219,0.013752,2
1220,0.012815,1
1221,0.018208,5
1222,0.014651,1
1223,0.014034,2
1224,0.012981,1
1225,0.012881,1
1226,0.013581,2
1227,0.012205,1
1228,0.014032,2
1229,0.016008,2
1230,0.015975,4
1231,0.022121,8
1232,0.016983,3
1233,0.016198,4
1234,0.018244,5
1235,0.013154,1
1236,0.050069,1
1237,0.013715,1
1238,0.013702,1
1239,0.01345,1
1240,0.016293,3
1241,0.019394,5
1242,0.014048,2
1243,0.013922,1
1244,0.015945,2
1245,0.014943,2
1246,0.019277,5
1247,0.014912,1
1248,0.015064,2
1249,0.016651,3
1250,0.019127,3
1251,0.015945,2
1252,0.014822,1
1253,0.014045,1
1254,0.019467,4
1255,0.023084,6
1256,0.017381,2
1257,0.016108,2
1258,0.015588,2
1259,0.021322,6
1260,0.015387,2
1261,0.018579,4
1262,0.017257,2
1263,0.017268,3
1264,0.014755,1
1265,0.023693,8
1266,0.017231,2
1267,0.01901,4
1268,0.015612,1
1269,0.01692,2
1270,0.035278,16
1271,0.01618,2
1272,0.015035,1
1273,0.019332,4
1274,0.015698,2
1275,0.016041,2
1276,0.014322,1
1277,0.020391,5
1278,0.014799,1
1279,0.014832,1
1280,0.015248,1
1281,0.015778,1
1282,0.015484,1
1283,0.01784,2
1284,0.014884,2
1285,0.013164,1
1286,0.013522,1
1287,0.013023,1
1288,0.013948,2
1289,0.0156,2
1290,0.016754,3
1291,0.014572,2
1292,0.018892,5
1293,0.022479,7
1294,0.013254,1
1295,0.016384,3
1296,0.012952,1
1297,0.016927,4
1298,0.014394,2
1299,0.012396,1
1300,0.013008,1
1301,0.014492,2
1302,0.027342,11
1303,0.01487,2
1304,0.019387,6
1305,0.01348,1
1306,0.013306,1
1307,0.013718,1
1308,0.014574,2
1309,0.015548,2
1310,0.014906,2
1311,0.013816,1
1312,0.013888,1
1313,0.014691,1
1314,0.014659,1
1315,0.015031,1
1316,0.017541,2
1317,0.015478,1
1318,0.02264,6
1319,0.022352,6
1320,0.016614,2
1321,0.01452,1
1322,0.020071,5
1323,0.023924,6
1324,0.014904,1
1325,0.015773,1
1326,0.017578,2
1327,0.016938,2
1328,0.021608,4
1329,0.015723,1
1330,0.018459,3
1331,0.018632,3
1332,0.015375,1
1333,0.017808,3
1334,0.018122,3
1335,0.031367,11
1336,0.027025,7
1337,0.031868,10
1338,0.018752,1
1339,0.017306,4
1340,0.023544,3
1341,0.020561,1
1342,0.032974,10
1343,0.014533,2
1344,0.016699,3
1345,0.013839,1
1346,0.01604,3
1347,0.013431,1
1348,0.022134,7
1349,0.017673,4
1350,0.023349,8
1351,0.01776,4
1352,0.018925,5
1353,0.053627,1
1354,0.05404,1
1355,0.054408,1
1356,0.054712,1
1357,0.054917,1
1358,0.054537,1
1359,0.054155,1
1360,0.053776,1
1361,0.053939,1
1362,0.054358,1
1363,0.054094,1
1364,0.053722,1
1365,0.054357,1
1366,0.05379,1
1367,0.054419,1
1368,0.054972,1
1369,0.054186,1
1370,0.054619,1
1371,0.017036,3
1372,0.013463,1
1373,0.020342,5
1374,0.014752,2
1375,0.014763,2
1376,0.013727,1
1377,0.056236,1
1378,0.013874,1
1379,0.013499,1
1380,0.015558,2
1381,0.015016,1
1382,0.014765,1
1383,0.01429,1
1384,0.016095,2
1385,0.017816,4
1386,0.016262,2
1387,0.014788,1
1388,0.015575,1
1389,0.013355,1
1390,0.065337,1
1391,0.014476,1
1392,0.015457,2
1393,0.015391,1
1394,0.02099,5
1395,0.015181,1
1396,0.01629,2
1397,0.017036,2
1398,0.025047,6
1399,0.02214,4
1400,0.020718,2
1401,0.022,2
1402,0.018343,1
1403,0.023203,3
1404,0.019602,1
1405,0.014755,1
1406,0.01609,2
1407,0.014665,1
1408,0.016908,2
1409,0.016641,2
1410,0.016695,2
1411,0.014676,1
1412,0.014752,1
1413,0.022305,6
1414,0.014557,1
1415,0.016542,2
1416,0.017093,3
1417,0.017108,3
1418,0.019652,3
1419,0.014645,1
1420,0.014138,1
1421,0.024358,7
1422,0.019068,4
1423,0.0171,3
1424,0.021222,5
1425,0.019066,4
1426,0.016274,2
1427,0.017529,2
1428,0.01901,3
1429,0.017912,3
1430,0.023017,5
1431,0.015154,1
1432,0.015245,1
1433,0.014827,1
1434,0.023922,7
1435,0.014843,1
1436,0.018362,2
1437,0.015582,1
1438,0.022289,6
1439,0.016648,2
1440,0.018312,3
1441,0.022946,6
1442,0.017808,3
1443,0.022408,6
1444,0.016235,1
1445,0.017238,2
1446,0.020431,5
1447,0.014476,1
1448,0.016118,2
1449,0.020695,4
1450,0.018272,1
1451,0.018313,3
1452,0.014327,1
1453,0.015037,1
1454,0.020977,5
1455,0.023868,7
1456,0.01499,1
1457,0.016907,2
1458,0.016143,1
1459,0.014829,1
1460,0.015081,1
1461,0.016036,2
1462,0.018463,3
1463,0.015262,1
1464,0.017128,2
1465,0.017285,2
1466,0.019363,3
1467,0.015361,1
1468,0.01772,2
1469,0.025545,6
1470,0.04482,19
1471,0.015664,1
1472,0.020529,4
1473,0.014777,1
1474,0.018223,2
1475,0.023511,6
1476,0.023252,6
1477,0.032147,11
1478,0.022062,5
1479,0.021917,5
1480,0.016717,2
1481,0.018926,2
1482,0.018147,1
1483,0.019073,1
1484,0.022265,3
1485,0.020431,2
1486,0.021579,2
1487,0.01738,2
1488,0.018696,2
1489,0.019694,3
1490,0.025342,4
1491,0.017338,2
1492,0.020336,4
1493,0.019743,1
1494,0.015976,1
1495,0.017683,2
1496,0.019087,3
1497,0.021979,2
1498,0.015418,1
1499,0.015325,1
